brand,platform,post_url,post_date,post_time,post_type,video_length_seconds,caption_text,hashtags,likes,comments,shares,saves,views,impressions,engagement_rate_manual,visual_style,caption_tone,cta_type,has_creator_collab,creator_handle,has_music_audio,audio_description,emoji_count_in_caption,caption_word_count,mentions_count,is_paid_partnership,notes,content_pillar,collaboration,content_mix_funnel,sku,content_theme
Don Julio,Instagram,https://www.instagram.com/reel/DQ91Mfwkre6/,2025-11-12,13:15,Reel,0,"London brought the after-dark magic to our global Día de Muertos celebrations. Our weekend speakeasy at Toklas Bakery brought together culture, cocktails and community—with gabbriette at the helm, and a soundtrack from the LatinX underground’s finest: bclipsound, paurrro, 2c_perrea and more. 

.
.
Londres hizo su magia con nuestra celebración global de Día de Muertos. Nuestro speakeasy en Toklas Bakery conectó cultura, cocteles y comunidad con gabbriette al mando y un soundtrack por los mejores en la música underground latina: bclipsound , paurrro, 2c_perrea y más.",,521,19,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,86,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DR5V0IwibI-/,2025-12-05,15:55,Carousel,0,"Way better than a card.
 
#PATRONTequila",#PATRONTequila,523,6,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,6,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DUv9C7fDtxH/,2026-02-14,14:00,Static Image,0,"Show your love this Valentine’s Day with a tequila made with no sweeteners—100% Blue Weber Agave, water, and time. For sweetness, there’s always bonbonnyc_ candy.
 
#PATRONTequila",#PATRONTequila,504,14,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,26,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/p/DVzHbBhD0U5/,2026-03-12,17:00,Carousel,0,"Intentional from the start.

Our founder believed agaves should be planted 1.5 meters apart so each plant has room to grow. That makes our 100% Blue Weber Agave a cut above.
.
.
Hecho con intención desde el inicio. 

Nuestro fundador creía firmemente que los agaves debían plantarse a 1.5 metros de distancia para que cada planta tuviera espacio para crecer. Por eso, nuestro tequila 100% de agave azul Weber está por encima del resto.",,499,3,0,0,0,0,,,Nostalgic / Heritage,None,No,,No,,0,75,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DSdhGA0jpOe/,2025-12-19,17:06,Static Image,0,"For the perfect balance of smooth and citrus, it has to be PATRÓN Silver.
 
#PATRONTequila #PATRONSilver",#PATRONTequila #PATRONSilver,494,6,0,0,0,0,,,Aspirational / Lifestyle,None,No,,No,,0,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
818 Tequila,Instagram,https://www.instagram.com/reel/DPcDzpFjhkQ/,2025-10-05,14:59,Reel,0,"Kick off game day with The 818 Hail Mary

- 2 OZ 818 Tequila Reposado
- 4 OZ Tomato Juice
- 0.5 OZ Orange Juice
- 0.5 OZ Lime Juice
- 1 TBSP Hot Sauce 
- 3 Dashes Worcestershire Sauce 
- 2 Muddled Jalapeño Slices
- Salt & Pepper

1. Combine all ingredients into a glass with ice and stir.
2. Add salt and pepper to taste.
3. Garnish with fresh jalapeño slices.",,465,28,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,73,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DVKBqaUFPPX/,2026-02-19,16:00,Reel,0,"Here’s your front row view of Lagos Fashion Week, from working the runway to shaking things up behind the bar.
.
.
Escenas de la primera fila del Fashion Week de Lagos: momentos icónicos en la pasarela y la magia de Don Julio detrás de la barra.",,457,31,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,47,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DRaxeFjkkBX/,2025-11-23,19:00,Reel,0,"Red carpet looks, signature serves, and chart-topping tracks by Lupe Fiasco—it all went down at the 1942 Derby Day After Party in Melbourne.
.
.
Alfombra roja, cocteles de autor y Lupe Fiasco al mando: todo esto y más durante la After Party 1942 de Derby Day en Melbourne.",,477,8,0,0,0,0,,,Playful / Fun,None,No,,Yes,,0,49,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DUbkmbMikV2/,2026-02-06,16:02,Reel,0,"Super Bowl LX calls for a Casamigos Margarita
Anything Goes With My Casamigos

Casa Margarita
 
1.5 oz. Casamigos Reposado Tequila
.75 oz. Fresh Lime Juice
.5 oz. Fresh Orange Juice
.25 oz. Agave Syrup
Optional: ½ Thick Rim Equal Parts Salt/Sugar/Orange Zest
Garnish Lime Wheel
 
Wet ½ rim of rocks glass with lime wheel or wedge, then dip into salt mixture. Combine all ingredients into a tin shaker. Add ice, shake vigorously and strain into a small rocks glass. Add fresh ice and garnish.",,464,14,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,84,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DVEa9ijCNPa/,2026-02-22,12:47,Reel,0,"It’s National Margarita Day -  This Calls For Margs
Just crack one open and enjoy 🍋‍🟩",,446,23,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,1,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Espolon,Instagram,https://www.instagram.com/reel/DQe4_1PD-Oy/,2025-10-31,13:52,Reel,0,In this house the memories aren’t gone - they’re just sitting across with a glass. Here’s to us. ✨👻 #EspolónTequila,#EspolónTequila,345,112,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,2,20,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DUtiaFBjseP/,2026-02-13,15:29,Reel,0,"Roses are red, Casamigos is 100% blue (weber agave)",,442,14,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,9,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/reel/DQIPzX8DOwf/,2025-10-22,18:49,Reel,0,"Cantina PATRÓN popped up this weekend in Austin, TX with califadeleon, serving up Michelin-star food, speakeasy martinis, and our new official drink of cota_official : the PATRÓN Citrus Circuit. Thank you chacecrawford for helping shake up the party!
 
#PATRONTequila #PATRONCitrusCircuit #COTA",#PATRONTequila #PATRONCitrusCircuit #COTA,425,24,0,0,0,0,,,Bold / Edgy,None,No,,Yes,,0,41,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DRxu0dCiZQn/,2025-12-02,17:00,Reel,0,"Inside the 2025 World Class Bartender competition: 51 national champions and one flawless finish by felice_spiritssommelier. 
.
.
Así se vivió la competencia World Class Bartender 2025: con 51 finalistas y una ejecución impecable por felice_spiritssommelier",,432,12,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,36,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Teremana,Instagram,https://www.instagram.com/reel/DQZ2Lb9kTDm/,2025-10-29,14:52,Reel,0,therock did we do this right?,,416,19,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,6,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DVwdZ_2mfWG/,2026-03-11,16:15,Reel,0,"Rodeo weekend lineup: Casamigos Ranch Water

Official Sponsor of the Houston Livestock Show and Rodeo™",,419,12,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,15,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DPzYEi1Ets_/,2025-10-14,16:17,Carousel,0,"Heritage isn’t just history—it’s what you taste in every drop of PATRÓN.
 
#PATRONTequila #HispanicHeritageMonth",#PATRONTequila #HispanicHeritageMonth,426,3,0,0,0,0,,,Nostalgic / Heritage,None,No,,No,,0,14,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DUMIYXejyrF/,2026-01-31,16:06,Carousel,0,Quiet on set? Not with mustard. Thanks for making our PATRÓN El ALTO cork pop really pop. #PATRONxGRAMMYS,#PATRONxGRAMMYS,416,11,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,18,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DVj1Jejmrjd/,2026-03-06,17:32,Carousel,0,"The PATRÓN Paloma is the perfect blend of bitter and sweet.

1.5 oz PATRÓN Reposado Tequila
3 oz Fresh grapefruit juice 
.5 oz Agave syrup 
.5 oz Fresh-squeezed lime juice 
1 ozSparkling water 

+ Sugar and salt for rimming 
+ Grapefruit wedge for garnish

#PATRONTequila #PATRONPaloma",#PATRONTequila #PATRONPaloma,403,8,0,0,0,0,,,Aspirational / Lifestyle,None,No,,No,,0,46,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DRu1iorkgMP/,2025-12-01,14:01,Reel,0,Eyes on Friday. The FIFA World Cup 26™ Final Draw decides the matchups – we'll bring the margs ⚽️🍋‍🟩,,389,17,0,0,0,0,,,Bold / Edgy,None,No,,Yes,,3,19,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DQhS5vyCZUV/,2025-11-01,12:17,Carousel,0,"This Día de Muertos, we raise a glass, share a story, and celebrate those who came before.

#PATRONTequila #DiaDeLosMuertos",#PATRONTequila #DiaDeLosMuertos,398,6,0,0,0,0,,,Playful / Fun,None,No,,No,,0,19,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DRSnlxSEoIj/,2025-11-20,15:00,Reel,0,"From Mexico, with love. We close our global Día de Muertos celebration just as we started: sharing pan de muerto and tequila with our closest ones. Here’s to keeping traditions alive.
.
.
De México, con amor. Terminamos nuestra fiesta global de Día de Muertos así como la empezamos: compartiendo tequila y pan de muerto con nuestros seres queridos. Que nunca mueran nuestras tradiciones.",,397,4,0,0,0,0,,,Nostalgic / Heritage,None,No,,Yes,,0,64,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DR2fW4BiZC7/,2025-12-04,13:21,Reel,0,"You voted. We poured. Meet the Casamigos Draw Margarita - the fan-made Casamigos cocktail for the FIFA World Cup 26™ Draw ⚽️ Make yours tomorrow while you watch and tag casamigos 

Anything Goes With My Casamigos",,368,31,0,0,0,0,,,Bold / Edgy,None,No,,Yes,,2,36,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/reel/DSIsSQVlL-V/,2025-12-11,15:00,Reel,0,"Step inside our Hacienda at mo_marrakech, where Mexican spirit flows through every sip, bite, and beat.
.
.
Conoce nuestra Hacienda en el mo_marrakech, donde el espíritu mexicano se siente a través de cada sorbo, bocado y beat.",,367,21,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,38,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DPpGerlDDGC/,2025-10-10,16:31,Reel,0,"Sweater weather, stirred not shaken. Casa Negroni time.

CASA NEGRONI
.75 oz. Casamigos Reposado Tequila
.75 oz. Italian Bitter Aperitif
.75 oz. Sweet Vermouth
2 Dashes Orange Bitters
Garnish Grapefruit Peel
 
Combine all ingredients into a glass mixer. Add ice, stir well for 30-45 seconds and strain into a rocks glass. Add large ice block, express natural oils from grapefruit peel over top of cocktail and garnish.",,365,13,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,67,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Teremana,Instagram,https://www.instagram.com/reel/DQe1kDekdqk/,2025-10-31,13:22,Reel,0,The only thing haunting us today? The sound of the last pour 🥃💀,,357,19,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,2,13,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DVehGtTDm-_/,2026-03-04,16:00,Carousel,0,"True craft doesn’t cut corners. Thanks to kaytranada for taking us on a journey through his creative process and making the perfect beat.
 
#PATRONTequila #PATRONxGRAMMYS",#PATRONTequila #PATRONxGRAMMYS,360,6,0,0,0,0,,,Aspirational / Lifestyle,None,No,,No,,0,25,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Teremana,Instagram,https://www.instagram.com/p/DTyZf1ckUG_/,2026-01-21,16:16,Static Image,0,Just saying,,358,7,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,2,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/p/DSp2CeUlNvs/,2025-12-24,12:00,Carousel,0,"‘Tis the season for the ‘tini, 1942 style. Notes of coffee, dark chocolate, and cinnamon make this new favorite a holiday staple.
.
.
Un martini a la 1942. Notas de café, chocolate oscuro y canela hacen de este cóctel un nuevo clásico para esta temporada.",,355,9,0,0,0,0,,,Casual / Conversational,Try this recipe,No,,No,,0,46,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DR40GHqDba4/,2025-12-05,11:01,Reel,0,"Every sip takes you closer to the tournament ⚽🍋‍🟩​
Now in the official Casamigos Collectible Cup - made for fans, inspired by the FIFA World Cup 26™.​

Anything Goes With My Casamigos",,331,31,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,2,32,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Don Julio,Instagram,https://www.instagram.com/p/DSlA_5eFIxF/,2025-12-22,15:00,Carousel,0,"Make spirits bright with a Don Julio Ponche Paloma. Citrus-forward, subtly spiced, and made with 100% Blue Weber Agave, this cocktail brings a festive twist to ponche navideño—Mexico’s beloved holiday punch.
.
.
Para un ponche navideño más festivo, agrégale los sabores únicos de la Paloma. Especias suaves, cítricos y 100% agave azul weber, Don Julio Ponche Paloma es el cóctel perfecto para estas fiestas.",,356,3,0,0,0,0,,,Aspirational / Lifestyle,None,No,,No,,0,65,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Teremana,Instagram,https://www.instagram.com/reel/DUrXotzjdgA/,2026-02-12,19:17,Reel,0,one spin changed the table forever,,340,17,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,6,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DVo2IWpiVGN/,2026-03-08,17:16,Static Image,0,"Let the sunshine in with Añejo, aged 12 months for this moment.
 
#PATRONTequila #PATRONAñejo",#PATRONTequila #PATRONAñejo,352,5,0,0,0,0,,,Premium / Luxury,None,No,,No,,0,14,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DVhOdUIlGm3/,2026-03-05,17:15,Static Image,0,"That’s right. We’re made with 100% Blue Weber Agave, water, and time. Every time. 

#PATRONTequila #PATRONReposado",#PATRONTequila #PATRONReposado,352,3,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,16,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/p/DUonp1MFg4e/,2026-02-11,17:38,Static Image,0,"Packing list: goggles, gloves, and extremely good taste. Enjoy PATRÓN EL ALTO at the Après.

#PATRONTequila #PATRONELALTO",#PATRONTequila #PATRONELALTO,347,7,0,0,0,0,,,Casual / Conversational,None,No,,No,,0,17,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DRQFfKpGGVE/,2025-11-19,15:24,Reel,0,"The real main course? Casamigos.
Find Friendsgiving cocktail recipes at the link in bio

Casa Cider Punch Bowl (Serves 17)
25.4 oz (1 Full 750ml Bottle) Casamigos Reposado
17 oz. Apple Cider
8.5 oz. Fresh Lemon Juice
8.5 oz. Ginger Syrup (Suggest Liquid Alchemist)
.5 oz. Aromatic Bitters
17 Pinches Nutmeg (2 tsp Nutmeg)
Garnish 12 Red Apple Wheels, 17 Star Anise, 17 Thyme Sprigs + Cinnamon Dusting

Combine all ingredients directly into a large punch bowl. Top off with ice, stir well for 8-10 seconds, then garnish.",,333,18,0,0,0,0,,,Casual / Conversational,Link in bio,No,,Yes,,0,88,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Espolon,Instagram,https://www.instagram.com/reel/DQFCX7Lkhhg/,2025-10-21,14:00,Reel,0,"Drop a 🐓 if you pinned him, lie if you didn’t - we’ll literally never know 👀",,319,25,0,0,0,0,,,Humorous / Meme,Comment below,No,,Yes,,2,17,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Casamigos,Instagram,https://www.instagram.com/reel/DSdULjwFWD-/,2025-12-19,15:14,Reel,0,"Dill syrup in a margarita? It works.​
Anything Goes With My Casamigos​
​
CASA BELLS​
1.5 oz. Casamigos Blanco Tequila​
1 oz. Cranberry Juice​
.75 oz. Fresh Lime Juice​
.5 oz. Dill Syrup* or Simple Syrup​
.25 oz. Maraschino Liqueur​
2 Dashes Peychauds Bitters​
Garnish Fresh Cranberries + Dill Sprig​
​
Combine all ingredients into a cocktail shaker. Add ice, shake vigorously and strain into a rocks glass. Add fresh ice and garnish. ​
​
*To create Dill Syrup (Makes 1L) -- Boil 2 cups water, then stir in 2 cups white granulated sugar until dissolved. Add 1 oz. dried dill weed, and let simmer for 8-10 min. Cool, strain and store in a sealed glass container in the fridge. Good for 2-3 weeks if stored properly. ​
​",,327,15,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,129,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
Patron,Instagram,https://www.instagram.com/reel/DSlPV5yicb-/,2025-12-22,17:05,Reel,0,"Top friends deserve top shelf. PATRÓN Silver is the core to every holiday cocktail, like the PATRÓN Silver Cranberry Margarita.
 
1.5 oz Patrón Silver
.5 oz Patrón Citrónge Orange Liqueur
1 oz Cranberry juice
.5 oz Lime juice
+ Tajín rim
+ Cranberries and rosemary for garnish

 #PATRONTequila #PATRONMargarita",#PATRONTequila #PATRONMargarita,325,8,0,0,0,0,,,Casual / Conversational,None,No,,Yes,,0,49,0,No,"Imported from Sprout Social — Competitor Posts (Cuervo) October 1, 2025 - March 16, 2026.csv",,,,,
