"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"09-08-2025","TikTok","'@devilsreserve","16","1","","0","0","0","26","26","4","15.38%","4","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-09-2025","Instagram","devilsreserve","1,193","3","5","0","0","3","680,661","48","6","0%","5","1","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","0",""
"09-09-2025","TikTok","'@devilsreserve","16","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-10-2025","Instagram","devilsreserve","1,196","3","4","3","3","14","622,306","145","5","0%","4","0","0","","1","","","","","","","","","","","","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","3","1","","","","","0","2",""
"09-10-2025","TikTok","'@devilsreserve","16","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-11-2025","Instagram","devilsreserve","1,198","2","4","1","1","1","286,453","158","3","0%","1","0","1","","1","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"09-11-2025","TikTok","'@devilsreserve","16","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-12-2025","Instagram","devilsreserve","1,205","7","8","2","2","15","268,626","33","21","0.01%","13","0","3","","1","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","4","1","","","","","0","3",""
"09-12-2025","TikTok","'@devilsreserve","16","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-13-2025","Instagram","devilsreserve","1,209","4","4","4","4","18","311,750","93","11","0%","4","0","7","","0","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","3",""
"09-13-2025","TikTok","'@devilsreserve","16","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-14-2025","Instagram","devilsreserve","1,211","2","2","2","2","5","294,673","67","5","0%","2","0","2","","1","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","1","","","","","0","0",""
"09-14-2025","TikTok","'@devilsreserve","16","0","","0","0","0","9","9","2","22.22%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-15-2025","Instagram","devilsreserve","1,213","2","4","0","0","3","276,103","51","2","0%","1","0","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","1",""
"09-15-2025","TikTok","'@devilsreserve","16","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-16-2025","Instagram","devilsreserve","1,214","1","4","1","1","3","472,843","38","2","0%","0","0","1","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"09-16-2025","TikTok","'@devilsreserve","16","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-17-2025","Instagram","devilsreserve","1,217","3","5","1","1","1","535,126","58","1","0%","0","0","0","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"09-17-2025","TikTok","'@devilsreserve","16","0","","0","0","0","13","13","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-18-2025","Instagram","devilsreserve","1,221","4","4","1","1","2","484,129","72","6","0%","6","0","0","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","1",""
"09-18-2025","TikTok","'@devilsreserve","17","1","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-19-2025","Instagram","devilsreserve","1,224","3","3","0","0","4","364,012","56","1","0%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","1",""
"09-19-2025","TikTok","'@devilsreserve","17","0","","0","0","0","18","18","-3","-16.67%","2","-5","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-20-2025","Instagram","devilsreserve","1,227","3","5","0","0","8","340,441","42","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"09-20-2025","TikTok","'@devilsreserve","18","1","","0","0","0","8","8","1","12.5%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-21-2025","Instagram","devilsreserve","1,228","1","1","0","0","0","257,998","54","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"09-21-2025","TikTok","'@devilsreserve","18","0","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-22-2025","Instagram","devilsreserve","1,232","4","5","0","0","2","373,515","39","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"09-22-2025","TikTok","'@devilsreserve","18","0","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-23-2025","Instagram","devilsreserve","1,235","3","3","0","0","4","507,055","52","3","0%","0","0","2","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","3","0","","","","","0","0",""
"09-23-2025","TikTok","'@devilsreserve","18","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-24-2025","Instagram","devilsreserve","1,237","2","2","0","0","12","528,015","71","24","0%","0","0","23","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","5","3","","","","","0","1",""
"09-24-2025","TikTok","'@devilsreserve","18","0","","0","0","0","8","8","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-25-2025","Instagram","devilsreserve","1,238","1","5","2","2","5","576,792","26","1","0%","0","0","0","","1","","","","","","","","","","","","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","1",""
"09-25-2025","TikTok","'@devilsreserve","18","0","","1","1","0","185","185","2","1.08%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-26-2025","Instagram","devilsreserve","1,240","2","8","0","0","12","632,676","669","29","0%","20","0","8","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","1",""
"09-26-2025","TikTok","'@devilsreserve","18","0","","0","0","0","114","114","2","1.75%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-27-2025","Instagram","devilsreserve","1,246","6","7","10","7","24","711,944","333","9","0%","6","0","0","","0","","","","","","","","","","","","1","6","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","4","0","","","","","3","5",""
"09-27-2025","TikTok","'@devilsreserve","18","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-28-2025","Instagram","devilsreserve","1,254","8","11","0","0","11","647,490","143","25","0%","21","1","3","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"09-28-2025","TikTok","'@devilsreserve","18","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-29-2025","Instagram","devilsreserve","1,256","2","5","2","2","6","577,246","43","5","0%","0","0","5","","0","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","2","","","","","0","0",""
"09-29-2025","TikTok","'@devilsreserve","18","0","","0","0","0","14","14","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"09-30-2025","Instagram","devilsreserve","1,258","2","2","3","3","1","596,224","44","1","0%","0","0","1","","0","","","","","","","","","","","","1","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"09-30-2025","TikTok","'@devilsreserve","18","0","","0","0","0","16","16","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-01-2025","Instagram","devilsreserve","1,257","-1","1","0","0","3","697,690","32","2","0%","2","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","1","","","","","0","0",""
"10-01-2025","TikTok","'@devilsreserve","19","1","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-02-2025","Instagram","devilsreserve","1,260","3","5","1","1","4","682,846","45","6","0%","6","0","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","4",""
"10-02-2025","TikTok","'@devilsreserve","19","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-03-2025","Instagram","devilsreserve","1,262","2","2","0","0","4","669,452","32","18","0%","17","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","1","","","","","0","0",""
"10-03-2025","TikTok","'@devilsreserve","19","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-04-2025","Instagram","devilsreserve","1,263","1","5","2","2","19","690,293","44","14","0%","10","0","0","","3","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"10-04-2025","TikTok","'@devilsreserve","19","0","","0","0","0","20","20","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-05-2025","Instagram","devilsreserve","1,267","4","4","5","5","9","619,455","58","5","0%","3","0","0","","1","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","4",""
"10-05-2025","TikTok","'@devilsreserve","20","1","","0","0","0","22","22","2","9.09%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-06-2025","Instagram","devilsreserve","1,271","4","4","4","4","1","574,087","47","13","0%","11","0","0","","2","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"10-06-2025","TikTok","'@devilsreserve","20","0","","0","0","0","12","12","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-07-2025","Instagram","devilsreserve","1,272","1","4","3","1","13","459,493","34","6","0%","5","0","1","","0","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","2","2","","","","","2","3",""
"10-07-2025","TikTok","'@devilsreserve","20","0","","1","1","0","71","71","1","1.41%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-08-2025","Instagram","devilsreserve","1,277","5","5","0","0","4","442,658","508","31","0.01%","24","1","5","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"10-08-2025","TikTok","'@devilsreserve","21","1","","0","0","0","40","40","1","2.5%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-09-2025","Instagram","devilsreserve","1,279","2","4","1","1","4","462,595","198","9","0%","7","0","2","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","1",""
"10-09-2025","TikTok","'@devilsreserve","21","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-10-2025","Instagram","devilsreserve","1,285","6","6","2","2","21","491,468","78","17","0%","14","0","1","","0","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","6","2","","","","","0","3",""
"10-10-2025","TikTok","'@devilsreserve","21","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-11-2025","Instagram","devilsreserve","1,290","5","7","5","5","10","572,400","120","8","0%","6","1","1","","0","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","0","","","","","0","0",""
"10-11-2025","TikTok","'@devilsreserve","21","0","","0","0","0","13","13","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-12-2025","Instagram","devilsreserve","1,297","7","11","0","0","14","599,373","172","8","0%","7","0","0","","1","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","3","0","","","","","0","1",""
"10-12-2025","TikTok","'@devilsreserve","21","0","","0","0","0","25","25","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-13-2025","Instagram","devilsreserve","1,303","6","11","3","3","8","498,681","284","15","0%","12","1","0","","1","","","","","","","","","","","","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","1","","","","","0","3",""
"10-13-2025","TikTok","'@devilsreserve","21","0","","1","1","0","98","98","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-14-2025","Instagram","devilsreserve","1,310","7","8","0","0","7","581,016","570","25","0%","20","1","2","","2","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","1","","","","","0","1",""
"10-14-2025","TikTok","'@devilsreserve","22","1","","0","0","1","15","15","4","26.67%","3","1","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","1"
"10-15-2025","Instagram","devilsreserve","1,314","4","4","1","1","5","481,410","103","9","0%","9","0","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","2","0","","","","","0","1",""
"10-15-2025","TikTok","'@devilsreserve","22","0","","0","0","0","11","11","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-16-2025","Instagram","devilsreserve","1,319","5","5","0","0","4","459,211","273","25","0.01%","22","1","2","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","3","0","","","","","0","0",""
"10-16-2025","TikTok","'@devilsreserve","22","0","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-17-2025","Instagram","devilsreserve","1,322","3","5","4","4","2","473,367","80","8","0%","4","0","4","","0","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","2","","","","","0","0",""
"10-17-2025","TikTok","'@devilsreserve","22","0","","0","0","0","19","19","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-18-2025","Instagram","devilsreserve","1,325","3","3","0","0","9","466,442","73","7","0%","3","0","4","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"10-18-2025","TikTok","'@devilsreserve","21","-1","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-19-2025","Instagram","devilsreserve","1,328","3","5","0","0","1","566,152","63","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"10-19-2025","TikTok","'@devilsreserve","21","0","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-20-2025","Instagram","devilsreserve","1,329","1","2","2","2","4","442,075","47","3","0%","3","0","0","","0","","","","","","","","","","","","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","2",""
"10-20-2025","TikTok","'@devilsreserve","21","0","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-21-2025","Instagram","devilsreserve","1,331","2","14","8","8","170","428,512","55","15","0%","12","0","2","","0","","","","","","","","","","","","1","7","0","0","0","","","","","","","","","","","","","","","","","","","","","154","0","2","0","","","","","0","7",""
"10-21-2025","TikTok","'@devilsreserve","21","0","","0","0","0","8","8","1","12.5%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-22-2025","Instagram","devilsreserve","1,355","24","35","0","0","148","447,221","117","285","0.06%","111","159","10","","5","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","135","0","0","0","","","","","0","1",""
"10-22-2025","TikTok","'@devilsreserve","21","0","","0","0","0","18","18","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-23-2025","Instagram","devilsreserve","1,555","200","200","7","7","611","508,441","225","750","0.15%","335","386","24","","4","","","","","","","","","","","","0","7","0","0","0","","","","","","","","","","","","","","","","","","","","","593","0","3","0","","","","","0","9",""
"10-23-2025","TikTok","'@devilsreserve","21","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-24-2025","Instagram","devilsreserve","1,592","37","37","0","0","100","558,136","209","633","0.11%","287","335","4","","7","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","92","0","1","3","","","","","0","0",""
"10-24-2025","TikTok","'@devilsreserve","21","0","","0","0","0","16","16","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-25-2025","Instagram","devilsreserve","1,621","29","29","5","5","91","525,919","126","203","0.04%","94","103","2","","2","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","77","0","3","0","","","","","0","3",""
"10-25-2025","TikTok","'@devilsreserve","21","0","","0","0","0","26","26","1","3.85%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-26-2025","Instagram","devilsreserve","1,660","39","39","1","1","61","524,337","136","138","0.03%","53","78","4","","3","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","58","0","0","1","","","","","0","1",""
"10-26-2025","TikTok","'@devilsreserve","21","0","","0","0","0","15","15","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-27-2025","Instagram","devilsreserve","1,685","25","25","0","0","90","469,787","51","133","0.03%","41","87","1","","4","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","85","0","1","1","","","","","0","1",""
"10-27-2025","TikTok","'@devilsreserve","21","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-28-2025","Instagram","devilsreserve","1,704","19","19","4","3","50","416,092","151","82","0.02%","37","41","3","","1","","","","","","","","","","","","1","1","1","0","0","","","","","","","","","","","","","","","","","","","","","47","0","1","1","","","","","1","0",""
"10-28-2025","TikTok","'@devilsreserve","21","0","","1","1","0","102","102","2","1.96%","2","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-29-2025","Instagram","devilsreserve","1,720","16","16","12","12","73","473,274","377","113","0.02%","59","48","5","","1","","","","","","","","","","","","1","10","1","0","0","","","","","","","","","","","","","","","","","","","","","68","0","1","2","","","","","0","1",""
"10-29-2025","TikTok","'@devilsreserve","21","0","","1","1","0","24","24","3","12.5%","3","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-30-2025","Instagram","devilsreserve","1,731","11","19","11","9","46","455,745","4,063","175","0.04%","116","47","10","","2","","","","","","","","","","","","0","7","2","0","0","","","","","","","","","","","","","","","","","","","","","24","0","4","3","","","","","2","5",""
"10-30-2025","TikTok","'@devilsreserve","21","0","","2","2","0","189","189","4","2.12%","4","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","2","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"10-31-2025","Instagram","devilsreserve","1,751","20","22","18","18","100","607,722","1,522","119","0.02%","76","34","6","","1","","","","","","","","","","","","2","16","0","0","0","","","","","","","","","","","","","","","","","","","","","68","0","5","2","","","","","0","2",""
"10-31-2025","TikTok","'@devilsreserve","21","0","","0","0","0","44","44","5","11.36%","5","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-01-2025","Instagram","devilsreserve","1,768","17","18","19","19","67","674,200","292","158","0.02%","75","55","25","","2","","","","","","","","","","","","0","19","0","0","0","","","","","","","","","","","","","","","","","","","","","38","0","1","0","","","","","0","7",""
"11-01-2025","TikTok","'@devilsreserve","21","0","","0","0","0","25","25","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-02-2025","Instagram","devilsreserve","1,820","52","52","0","0","167","642,176","183","89","0.01%","43","46","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","163","0","1","0","","","","","0","2",""
"11-02-2025","TikTok","'@devilsreserve","21","0","","0","0","0","3","3","1","33.33%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-03-2025","Instagram","devilsreserve","1,906","86","86","0","0","350","537,038","266","361","0.07%","153","196","8","","4","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","342","0","2","2","","","","","0","4",""
"11-03-2025","TikTok","'@devilsreserve","21","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-04-2025","Instagram","devilsreserve","1,921","15","15","1","1","49","501,312","235","536","0.11%","210","311","11","","4","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","40","0","6","0","","","","","0","1",""
"11-04-2025","TikTok","'@devilsreserve","21","0","","0","0","0","12","12","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-05-2025","Instagram","devilsreserve","1,929","8","8","1","1","11","495,425","192","50","0.01%","22","25","2","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","3","0","","","","","0","0",""
"11-05-2025","TikTok","'@devilsreserve","21","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-06-2025","Instagram","devilsreserve","1,936","7","7","0","0","8","498,723","217","5","0%","4","0","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","3","1","","","","","0","1",""
"11-06-2025","TikTok","'@devilsreserve","22","1","","0","0","0","5","5","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"11-07-2025","Instagram","devilsreserve","1,937","1","5","2","0","18","545,490","60","2","0%","1","1","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","3","2","","","","","2","2",""
"11-07-2025","TikTok","'@devilsreserve","22","0","","0","0","0","24","24","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
